"id","gender","overallei_allitems","perceptions","own","others","utilization","sincerity","fairness","greedavoidance","modesty","fearfulness","anxiety","dependence","sentimentality","socialselfesteem","socialboldness","sociability","liveliness","forgiveness","gentleness","flexibility","patience","organization","diligence","perfectionism","prudence","aestheticappreciation","inquisitiveness","creativity","unconventionality"
618,"male",3.72727272727273,2.5,3.22222222222222,3.75,4.16666666666667,3.5,3.625,3.25,3.25,2.875,3.875,3.875,4,3.375,3.625,3.875,2.625,3.5,3.5,3,3.375,4.625,3.25,3.875,2.625,3.875,4.5,2.875,3.875
285,"male",3.15151515151515,4,3.77777777777778,3,3.66666666666667,3,3.375,2,3.5,2.625,2.875,2.875,2.875,3.75,3.5,3.625,3.125,2.125,2.5,2.625,2.75,3.625,3.75,3.375,3.625,3,3.625,3.625,3
535,"male",2.84848484848485,4.4,3.44444444444444,3.75,3.83333333333333,3.625,4.375,3,3.875,3.5,2.75,3.25,3.25,4,4,2.75,3.875,3,3,3.5,3.625,3.75,4,3.375,3.875,4,3.875,4.125,3.75
399,"female",3.09090909090909,3.8,4,3.625,3.5,3.25,3.75,4,3.75,2,2.75,2.75,3.5,4,3.875,3.75,4,2.875,3.25,3.625,3.625,4,3.875,3.875,3.25,4,4,3.75,3.5
664,"female",2.84848484848485,3.6,3,3.5,3.5,3.5,3.375,2.125,4,4.25,4.625,4.125,3.375,2.75,2.625,3.375,2.75,1.75,2,2.125,2.375,3.875,2.75,3.75,3.75,1.75,3.5,2.375,2.625
1,"female",3.3030303030303,3.4,3.88888888888889,3.75,3.33333333333333,2.25,3.875,3.375,3.875,3.25,4,3.125,3.25,3.75,3.375,3.25,3.625,2.125,2.125,2.625,2.375,4,3.375,3.5,3.25,2.75,3.125,2.5,3.25
609,"male",2.72727272727273,3.7,3.77777777777778,2.875,3,4.5,4.625,3.75,3.75,3.75,2.625,1.5,3.25,4.5,3.375,2.75,3.625,1.625,2.625,4,3.5,3,3.125,4.375,4.125,4.125,4.25,4,2.25
241,"male",3.3030303030303,3.8,4,3.625,4.33333333333333,3.5,4.625,3.625,2.75,2.25,3.875,3,3.875,3.875,3.75,3.75,4,2.625,2.5,3.375,3.125,3.5,4.125,3.5,3.5,3.125,3.625,3.875,3.25
980,"female",3.3030303030303,3.9,3.55555555555556,3.625,3.83333333333333,3.75,3.75,3.75,3.875,3.375,3.625,3,3.625,3.625,3.375,2.25,3,2.375,2.5,2.5,2.625,3.5,3.125,3,3.75,3.5,3.5,3.625,3.875
563,"female",3.24242424242424,3.9,4.22222222222222,3.75,3.33333333333333,4.375,4.75,3.375,3.875,3,3.375,3.25,3.875,4.875,3.75,4.375,4.625,2.625,3.625,3.5,3.625,3.875,3.625,3.5,3.75,3.875,4.125,3.25,3.25
767,"female",3.36363636363636,3.9,4,3.75,4,3.5,4,3.125,3.375,3.75,3.75,2.75,4.375,4.125,3.875,3.625,4.375,3.125,2.875,3.625,2.75,3.75,4.375,4,3.625,3.625,4,3.625,3.375
497,"female",3.6969696969697,4.3,4.66666666666667,4,4.16666666666667,4.125,4.75,2.75,3.25,2,3.5,2.25,3.75,4.375,4,4.125,4.375,3.125,3.875,3.25,3.625,4.625,4.75,4.625,4.125,4.625,5,4.625,4
1023,"male",3.03030303030303,2.8,3.33333333333333,3.375,3.83333333333333,3.375,4.125,3.75,3.75,2.125,2,2.25,3.25,4.75,3.75,3.375,4.625,2.625,2.875,3.625,3,3,3.625,2.875,2.625,3.25,3.875,3.25,3.5
1135,"female",3.12121212121212,3.3,4.11111111111111,3.5,2.83333333333333,4.375,4.875,3.375,4.25,4,2.5,2.375,2.75,5,4.375,4.5,4.125,2.625,3.75,3,3.75,4.5,4.25,4.25,4.25,2.375,2.625,4.375,2.75
853,"female",3.15151515151515,4.3,4.11111111111111,3.75,3.66666666666667,3.25,4,2.75,4,2,2.75,2.875,4,4.5,3.875,3.75,3.5,2.25,2.5,3.25,3.25,4.375,3.25,3.625,3.5,2.75,2.75,1.75,2.75
557,"male",2.81818181818182,3.7,3.77777777777778,3.375,3.83333333333333,3.25,3.375,3.5,4.125,3,3.375,2.125,2.875,4.5,3.5,2.625,3.5,2.75,2.625,4.25,3.125,4.125,4.5,3.875,3.875,3.25,4.5,3.875,3.875
633,"male",3.06060606060606,3.7,3.77777777777778,3.625,3.5,3.25,3.75,3.25,3.375,3,3.375,3.375,3.25,3.75,3.375,3.75,3.5,3.5,2.625,2.75,3,3.75,3.875,3.625,3,4.5,4.5,4.25,3.875
1041,"male",3.66666666666667,3.4,3.88888888888889,4.25,4,4.375,4.875,3.75,4.5,2.75,3.125,2.75,3.75,4.75,3.375,3.875,3.875,3.625,4,3.625,4.25,4.875,4.25,4,4.625,2.375,4.125,4.125,3
943,"female",3.12121212121212,3.4,4.33333333333333,3.625,3.83333333333333,3.25,4.25,3.125,2.375,3.75,1.75,2.625,2.625,2.875,4.125,2,3.625,2.75,2.875,2.625,3.625,4.5,4.125,3.75,4.625,4.625,4.75,3.75,4.5
348,"male",3.60606060606061,3.7,4.22222222222222,3.875,4.16666666666667,3.5,4,3.375,3.375,2,3.25,4,3.125,4,3.75,3.75,3.75,3.375,3.375,2.875,3.125,4.125,3.875,3.625,3.625,2.875,3.75,3.625,3.375
893,"male",3.03030303030303,3.7,2.88888888888889,3.625,4,3.875,3.875,3.375,2.875,3.125,3.875,3.375,2.875,3.875,4.125,3.75,3,2.875,2.125,3.875,2.25,4.125,2.75,3.25,2.625,4,4.125,4.25,4.25
201,"male",3.45454545454545,4.3,4.88888888888889,4.375,3.33333333333333,4.75,4.875,4.75,4.875,1.625,2.625,2.75,3.625,4.875,4.5,4.875,4.875,3.125,3.75,3.5,4,2.375,4,4.5,3.625,4.75,4.125,5,4.5
1022,"female",3.48484848484848,3.7,4.77777777777778,3.75,4.16666666666667,3.875,4.75,3.125,3.5,3.25,3.125,2.5,3.625,5,4.375,3.25,4.875,1.875,2.25,2,2.75,4.75,4.25,4.75,4.25,4,2.5,3.75,3.375
127,"female",3.03030303030303,3.5,3.55555555555556,3.625,3,3.75,4.375,3.875,4,2.375,2.875,3.25,2.5,4,3.75,2.75,4.375,3.625,3.625,4.125,4.125,4.5,3.75,2.25,2.75,2.75,2.125,4,3.125
419,"male",3.3030303030303,4.3,4.11111111111111,3.625,4,3.5,4.75,3.875,3.375,2.5,1.625,2.5,2.75,4.5,4.25,3.25,3.875,2.75,3.75,3.875,3.625,3.375,4.125,2.625,4.25,4.125,3.625,3.625,3.625
1286,"male",3.39393939393939,4,4,3.625,3.83333333333333,3.625,4.125,3.25,4,2.125,2,2.875,3.375,4,4.375,4,3.75,3.875,4.25,2.75,3.625,3,3.625,3.125,3.75,4.125,4.25,3.375,3.875
576,"male",2.90909090909091,3,3.66666666666667,2.875,3,4.125,4.625,3.125,4.125,2.75,2.5,2.125,2.875,4.125,3.125,2.5,2.75,4,3.25,3.875,4.875,3,3.125,3,4.125,3,4.25,2.875,3.625
735,"male",3.15151515151515,4,4.11111111111111,3.5,2.83333333333333,3.25,4.375,2.375,3.5,3.375,2.875,2.25,3.75,4,3.625,3.5,3.875,3.125,2.875,3,3.875,3.5,3.5,2.625,3.75,3.625,3.875,4,3.375
658,"female",3.39393939393939,3.1,3.55555555555556,3.375,3.66666666666667,3.5,4.375,3.125,3.375,2.25,2.5,2.375,3.5,3.5,3.5,3,3.75,3.25,2.625,2.75,2.625,3.5,4,3.875,3.625,4,3.25,3.625,3.375
25,"male",3.03030303030303,4,3.44444444444444,3.875,3.66666666666667,3.25,4.625,3.25,3.5,2,3.375,2.625,3.75,4.375,4.25,4.25,4.625,3.5,2.625,3.25,3,3.5,4.375,3.25,3.5,3.75,4.625,3.625,3.375
995,"male",3.09090909090909,3.5,3.88888888888889,3.25,3.66666666666667,4,3.625,3.375,3.5,3.125,2.75,3.25,3.125,3.75,3.625,3.5,3.375,3.375,3.125,3.5,3.375,3.75,3.75,2.5,3.625,3.75,3.75,3.25,3.375
341,"female",3.12121212121212,4,3.66666666666667,4.125,3.83333333333333,3.875,4.5,4.125,3.875,3.25,2.875,4.125,3,4.5,3.25,4.25,4.375,2,1.875,3.125,2.125,4.375,2.75,2.875,3.25,2.125,1.625,4.125,2.5
662,"female",3.18181818181818,3.7,3.88888888888889,3.75,3.5,2.625,3.5,2.375,2.5,2.625,4.625,2.625,3.125,3,3.75,3.375,3.75,2.75,2.75,3.25,3.25,3.75,4.5,3.5,3.625,4.375,3.875,3.5,2.625
822,"female",3.06060606060606,3.7,3.33333333333333,4,4,3.875,4.875,3.75,3.75,3.625,3.375,3.25,4,4.125,3.75,3.375,3.375,3.625,2.75,3.25,3.25,3.75,3.875,2.625,3.625,2.75,3,2.75,3.25
657,"male",3.12121212121212,4,3.66666666666667,3.75,3.33333333333333,3.25,3.75,3.875,3.875,3,3.375,3.375,3.125,3.875,3.625,3.625,3.875,3.125,2.5,3.5,3.25,3.875,3.625,2.875,2.625,3.5,3.75,3.5,3.625
1292,"male",3.33333333333333,4.6,4.77777777777778,4.5,3.5,3.75,4.125,3.625,4,1.875,1.75,3,4.25,4.875,4.5,5,4.75,3.375,4,3.875,4.375,3.375,3.5,3.5,4.5,4.25,4.625,4,3.5
786,"male",3.33333333333333,2.9,3.88888888888889,3.25,3.33333333333333,4,4.875,3.5,3.75,2.375,3,2.625,3,4.125,2.625,2.625,3.375,2,3.125,3.25,3.25,4.5,3.375,3.25,4,2.125,2.875,3.125,3.125
514,"female",3.24242424242424,4.1,4.44444444444444,3.75,4,4,4.875,3.5,3.875,2.875,3.25,3,3.875,4.25,4.25,3.75,4.5,3.375,4.125,3.875,3.875,2.875,4.625,4,4.25,4.375,4.375,3.875,3.875
161,"female",3.45454545454545,3.8,2.66666666666667,3.75,3.66666666666667,3.75,4,3,4.375,3.75,4.375,3.5,3.875,2.625,3.125,3.5,2.125,2,2.5,3.25,2.375,4.75,3.25,3.875,3.5,4,3.625,3.375,3.625
75,"female",3.15151515151515,3.9,3,3.125,3.83333333333333,3.375,3.625,3.25,3.125,2.625,3.5,2.625,3,3.25,2.875,2.875,2.5,2.25,2.5,3,3.125,3.375,2.75,3,3.375,3.625,4.25,3.125,3.625
830,"female",3.54545454545455,3.2,3.22222222222222,3.5,4,3.125,4.5,2.75,1.75,2.75,3.875,3.25,3.875,2.25,3.375,3.625,3.875,2.375,2.75,2.375,1.875,1.625,3.375,3.125,2.125,4,2.75,3.875,4
926,"female",3.15151515151515,4.5,3.22222222222222,4.25,4,4,4.875,4.125,4.625,4.5,4.25,3.125,4.75,3.875,3,3,2.75,2.625,2.125,2.875,2.625,4.75,3.75,3.625,3,4.25,3.875,3.25,2.625
570,"female",3.18181818181818,4,3.44444444444444,3.625,3.83333333333333,3.5,3.25,3.5,4.125,3.125,3.25,3.25,3.75,3.75,2.375,2.125,2.375,2,2.375,2.125,3,3.75,3.625,4,3.875,3.25,3,3.375,3.25
698,"male",3.15151515151515,3.7,3.88888888888889,3.375,3.83333333333333,3.375,4.625,4,3.75,3.125,2.375,2.75,2.875,4.625,4.125,3.875,4.125,3.75,3.5,3.625,4,4.625,4.125,4,4,4.125,3.75,3.625,3.875
135,"female",3.24242424242424,3.9,3.44444444444444,3.75,3.83333333333333,3.875,4.625,3.75,3.75,3.125,3.75,3.125,3.5,3.75,3.75,3.25,3.375,2.25,2.375,2,2,3.25,4.125,3.875,3.625,4,3.625,3,3.625
1009,"female",3.09090909090909,2.5,2.11111111111111,3.125,3.5,4.125,4,4.125,4.75,1.625,3.5,2,3.875,2.875,2.875,2.5,2.25,2.75,3.375,3,3.75,4.375,1.5,2.25,2,3,2.5,1.625,3.25
1012,"female",3.3030303030303,4.6,4.66666666666667,4.5,4.16666666666667,4,4.875,3.125,3,2.125,2.625,2.375,3.875,4.625,4.875,5,4.75,3.625,3.375,4,4.125,4.625,4.75,3.75,3.75,3.25,3.625,4.25,3.5
788,"female",3.21212121212121,4.1,4.22222222222222,3.625,4,3.875,3.875,2.875,3.875,2.375,3.5,3.125,4.125,3.75,3.75,3.125,4.125,3.125,3.375,3.125,3.375,4,4,3.875,3.75,3.625,3.625,3.625,3.75
1192,"male",2.90909090909091,3.6,3.66666666666667,3.375,2.33333333333333,4,3.375,3.625,3.375,2,2.5,2.75,3.625,4,3.375,3.375,3.875,2.875,3.5,3.375,3.375,3.75,3.625,3,3.875,3.125,3.25,3.625,3.375
1284,"male",3.21212121212121,3.4,3.88888888888889,3.625,3.66666666666667,3.625,4.5,3.875,3.75,3.125,2.875,3.375,3.625,4.25,3.5,3.625,4,2.625,3.625,3.875,3.875,3.625,3.5,3.375,4,2.875,4,3.5,3.25
1081,"male",3.15151515151515,3.9,3.77777777777778,4.125,3.66666666666667,4.25,4.875,4,3.875,2.75,2,2.375,3.5,4.75,4,3.125,4,2.75,3.125,3.125,3,4,4,3.875,4,3.375,4.375,3.875,3
790,"female",3.18181818181818,4,3.33333333333333,3.875,3.66666666666667,3.5,4,3.625,4.125,3.625,4,2.875,4,4.25,2,3.625,3.625,3.25,3.5,3.375,3.25,3.125,3.75,3.125,3,2.625,2.125,2.375,3
1106,"female",3.12121212121212,4.3,4,3.625,4.16666666666667,4.625,4.5,4.75,4.5,2.75,2.5,2.25,4,3.625,3.375,3,4.375,3.5,3.625,3.5,4.25,4.75,4.75,4.5,4.375,4.625,3.625,4.625,3.625
224,"female",3.09090909090909,3.4,3.77777777777778,3.625,2.83333333333333,3.5,4,2.5,3,4,3.25,3.375,4,3.75,3,3.625,3,3.625,3.5,3.375,3.25,3.5,4.125,3.5,3.625,2.75,3.25,2.25,2.75
1216,"male",3.24242424242424,4.3,4,4.125,4.16666666666667,2.875,4,3,2.875,2.375,3.25,3.375,4,4,3.875,3.875,4.125,3.5,2.875,3.5,3.375,3.5,3.625,3.5,3.5,3.875,4.375,4.25,3.5
968,"male",3.21212121212121,4.2,4.11111111111111,4.25,3.83333333333333,3.375,4.5,3.875,3.5,1.875,2.625,2.625,3.5,4.625,4.375,3.5,4.125,3.5,3.125,3.125,3.75,2.875,4,3.5,3.625,4.25,5,4.375,3.875
206,"female",3.18181818181818,4.3,3.77777777777778,3.5,3.33333333333333,3.875,4.375,3.375,4.25,2.875,4.25,3.25,4.5,3.5,2.25,2.375,3,3.75,4.25,3.25,3.625,4.375,4.25,3.75,3.375,3.5,3.5,4.25,3.75
814,"male",3.54545454545455,4.4,4.55555555555556,4,4.33333333333333,3.75,4.75,3.625,4.125,3.375,2.875,2.375,4,4.5,3.875,4.125,4.5,4.125,3.875,4.125,4.125,4.5,4.375,3.875,4.5,4,4.75,3.75,3.625
192,"female",3.18181818181818,4,3.22222222222222,3.625,4.16666666666667,3.125,3,3.125,3.875,2.875,4,3.25,3.375,2.75,3.875,1.375,3.5,3.25,2.625,2.75,2.5,4.375,4.25,4.25,3.125,4,3.75,3.125,3.375
647,"male",3.24242424242424,3.9,4.33333333333333,4,3.83333333333333,3.125,4.625,2.75,3.625,2.875,2.625,3.125,3.5,4.5,4.125,4.25,4.75,3.25,3.25,2.75,4.25,4,4.125,3.625,4.125,3.375,3.875,4,3.375
887,"male",3.18181818181818,3.7,4,4,3.33333333333333,3.5,4.875,3.5,3.75,2.5,3.125,2.75,3.875,4.25,3.75,3.625,4.125,3.25,3.875,3.25,3.875,3.875,3.75,3.25,4,2.875,3.5,2.75,3.25
589,"female",3.48484848484848,3.5,3.77777777777778,3.875,3.5,2.5,4.25,2.375,3.375,2.625,3.125,2.875,4,4.375,3.875,3.75,3.75,1.75,3.25,2.5,3,3.75,3.75,3.625,3.5,3.375,3.125,3.375,2.75
1254,"female",3.33333333333333,4.1,3.22222222222222,3.75,4.33333333333333,4.375,4.75,4.625,4.625,3.125,3.75,1.625,4.25,3,4.125,2.75,3.125,1.375,3.875,3.625,3.625,3.375,4.125,4.125,3.75,4.625,2.875,2.875,4.25
237,"male",3.36363636363636,4,3.77777777777778,3.875,3.66666666666667,3.625,4.75,2.625,4,3,3.375,3,4.125,4.375,3.375,4.125,3.625,2.375,3.625,3.125,3.125,2.625,4.125,3.75,3.375,2.375,3.75,2.75,2.625
833,"male",3.09090909090909,3.3,3.66666666666667,3.125,3.5,3.5,4.125,3.375,2.875,3.25,2.875,2,2.625,4,4.125,4,3.875,3.625,3,3.375,3.875,3.25,3.25,2.75,3.75,2.875,3.625,3.75,3.5
1087,"female",3.03030303030303,3.6,4.33333333333333,3,3.83333333333333,4.25,4.375,4,3.125,2.125,1.75,3.25,3.625,4.375,3.875,3.125,4.25,3.125,3.25,3,3.75,2.375,3.875,3.5,3.75,4.375,4,4,3.875
1296,"male",3.21212121212121,4,4,3.375,3.5,3.5,4.75,4.25,5,3.125,2.375,3.25,3.5,4.25,3.25,3.75,4.375,3.5,3.375,3.75,4,4.5,4.625,3.875,4.75,3.625,3.875,2.375,3
286,"male",3.09090909090909,3.4,3.55555555555556,3.5,3.33333333333333,3.125,3.5,3.875,3.75,3.375,3.625,3.25,3.75,4.125,3.125,3.75,3.875,3,2.25,2.375,2.75,2.875,2.625,3.375,3.25,3.875,4.125,3.25,3.375
1318,"male",3.24242424242424,4,3.88888888888889,4.125,3.83333333333333,4.25,4.625,4.375,4.375,3.25,2,2.75,4.375,4.75,3.75,3.375,4.25,3.5,3.875,3.75,4.375,4.75,4,4,4.25,3,4.25,3.5,4.125
143,"male",3.09090909090909,4.6,4.88888888888889,4.125,3.83333333333333,3.625,4.75,4.5,3.25,2.25,1.375,2.125,4.25,4.875,4.5,3.25,4.875,3.75,4,3.875,4.375,3.75,4.375,3,4.875,4,4.125,3.875,3.875
1270,"female",3.42424242424242,4.4,4.33333333333333,4.125,3.83333333333333,3.75,4.875,2,2.875,3.625,2.75,2.625,3.625,4.375,4.125,3.625,4.375,3.125,2.625,2.625,3.5,3.75,4.625,4.75,4.25,4.25,4.25,3.75,3.5
787,"female",3.15151515151515,4,3.44444444444444,3.5,3.16666666666667,3.25,3.625,3.5,3.625,3.75,3.125,3.125,3.5,4.125,2.875,3.625,3.875,2,2.125,2.25,2.25,4.125,2.75,3.375,3.125,2.125,2.375,2.375,2.625
985,"female",3.57575757575758,4.9,4.33333333333333,4,4,3.875,5,3,3.75,1.75,2.25,1.25,4.375,4.75,4.375,4.125,4.5,3.875,4,4.375,4.625,4.875,4.625,4.875,5,3.25,4.25,4,3
668,"female",3.33333333333333,4.1,4.22222222222222,4.375,4.33333333333333,3.625,4.75,3.75,3.75,2.125,3.75,4,4,3.75,4.375,3.875,3.625,3.375,3.125,3.375,3.25,3.75,4.125,4.25,3.875,4.375,3.75,3.875,4
1063,"male",3.42424242424242,4.8,5,4.625,3.83333333333333,4.5,4.875,2.875,3.125,1.375,1.5,2.5,3.5,4.875,4.5,4.375,5,4.75,3.5,3.625,4.875,4.75,4.5,4.5,4.5,3.25,4.5,3.75,3.5
973,"male",3.27272727272727,4.1,4.22222222222222,4.375,4,3,3.75,3.75,3.875,1.625,1.75,2.75,3.375,4.625,4.625,4.375,4.5,4,3.25,3.625,4,3.875,4,3.875,4.125,4.125,4.375,3.75,4
948,"female",3.21212121212121,4,4.44444444444444,4,3.33333333333333,4.25,4.125,4.125,3.75,2.5,2,2.875,3.75,4.75,3.75,3.75,4.375,3.625,3.625,3.375,4.5,4.125,4.375,4.25,4.5,3.75,3.75,3.875,3.375
600,"female",3.18181818181818,4.5,4,4.25,4.66666666666667,4,4.75,4.875,4.625,2.25,3.125,3.875,4.125,4.75,4,4.125,4.125,3.125,2.625,3.5,3,3.5,3.75,2.125,2.75,3.75,3.875,3.875,4.75
625,"male",3.3030303030303,3.5,4.11111111111111,3.875,4,3.5,4.5,3.75,4,2.5,3.375,2.875,2.875,3.625,3.25,2.875,3.625,3.625,3.375,3.125,3.75,3.625,3.875,3,4,3.375,4.125,3.5,3.625
680,"female",3.42424242424242,3.1,2.88888888888889,3.625,3.5,3.25,3.875,3.5,4.5,3.375,4.375,3.125,4.5,2.5,1.375,1.75,2.625,2.625,3.25,3.25,3,3.5,2.25,4.625,3.25,1.875,2.625,3.25,2.875
1008,"female",3.18181818181818,3.8,4.22222222222222,3.5,4.16666666666667,4,4.25,3.875,4.125,2.375,3.125,3.125,4.375,4.5,3.375,3.625,3.75,2.875,2.5,3.25,2.625,3.5,3.625,2.875,2.875,4.875,4.625,4.625,3.875
922,"male",3.18181818181818,3.8,4.22222222222222,3.625,3.33333333333333,3.625,4.375,3.75,3.75,3,2.125,2.375,3,4.5,4.375,3.75,4.125,3.75,3.75,3.625,4.125,4.25,3.875,3,3.875,3.75,4.25,3.5,3.25
1262,"female",3.54545454545455,4.6,4.44444444444444,3.75,4.83333333333333,3.25,4.625,3.375,3,3.875,4.375,2.25,4.625,4.375,4.125,2.75,3.75,2,3.75,2.625,3.875,3.75,3.625,5,3.75,4,4.125,4,2.5
362,"male",3.24242424242424,3,3.44444444444444,3.25,3.66666666666667,3.625,3.375,2.875,3.375,2.125,3.625,2.875,3.375,3.625,2.75,2.5,3.375,3,3.375,3.5,3.25,4.75,4.375,4.25,3.625,3,4.125,2.75,3
674,"male",3.42424242424242,4.3,3.66666666666667,4.125,4,3.875,4.5,4.375,4.25,2.625,3.625,4,4,4,2.625,2.375,2.75,2,3.25,3.25,2.625,4,4.125,3.75,3.875,4,3.75,3.125,2.5
321,"male",3.42424242424242,3.4,4,3.75,3.5,3.875,3.875,3,3.75,2.625,3.25,2.875,3.75,4.875,4.125,3.75,4,2.625,3.25,3.375,3.75,3.875,4.25,4.25,3.875,3.5,4.125,2.875,3
654,"male",3.06060606060606,3,4.22222222222222,3.25,3.83333333333333,3.5,4.875,3,3.875,3.5,3.75,3,3.5,4,3.5,3.875,4.125,2.25,3,3.5,3.375,4.25,4.375,3.5,4,2.625,4.125,3.375,3.125
844,"female",3.3030303030303,3.9,3.33333333333333,3.25,4,4.125,4.375,3.375,3.5,3,2.75,3.625,3.75,4,2.875,3.25,3.75,2.125,2.5,3,3.25,3.875,4.125,3.75,4.125,3.25,3.125,3.75,3.5
883,"female",3.21212121212121,3.7,3,3.125,3.16666666666667,3.5,3.875,3.125,3.625,3,3.75,2.75,3.5,3.625,3,3.125,2.5,2.25,2.5,2.875,2.375,3.75,3.375,3.875,3.875,3.25,2.75,2.375,3
1136,"female",3.21212121212121,3.6,3.22222222222222,3.375,3.66666666666667,3.625,3.5,2.75,4.375,3.5,4.375,2.625,4.75,4.25,2.125,3.625,4.125,2.375,3,3.125,2.125,2.5,2.375,2.5,3.375,2.25,2.75,1.75,2.75
284,"female",3.42424242424242,3.9,4.33333333333333,4.125,4.66666666666667,3.375,3.875,3.375,3.5,2.75,3.375,3.25,3.5,4.25,3.875,3.875,3.25,3.875,3,3.375,3.5,5,4.25,4.125,4.375,4,4,4.25,3.75
1044,"male",2.96969696969697,3.1,4,3.125,3,4.625,5,3.75,4.625,2.25,1.75,2.625,2.625,4.5,3.75,4,4.375,4.5,4.125,3.625,4.375,3.75,4.125,3.625,3.375,3.125,4.5,2.375,3.5
382,"female",3.18181818181818,3,3.22222222222222,3.25,3,3.25,3.625,3.25,3,3,3,3.125,3.125,3.625,2.875,3.25,3.25,3,3.5,3.125,3,4,3.125,3.25,3.25,3.25,3.125,2.875,3
1291,"female",3.36363636363636,3.1,3.77777777777778,3.25,3.66666666666667,4.375,4.625,3.125,3.625,2.375,3.5,2.625,3.625,3.75,3.5,3.25,3.75,3,3,3.875,3.375,3.875,4.375,4,3.75,4.625,4.75,3.375,3.625
462,"female",3.15151515151515,3.8,4.33333333333333,3.5,3.83333333333333,4.25,5,2.75,3.625,2.75,3.25,2.625,4,4.25,2.75,3.5,4.125,4,3.875,3.75,4.125,4.375,4,3.75,3.625,4.25,3.625,3.75,3.375
128,"female",3.12121212121212,4.2,3.44444444444444,3.5,4,3.75,2.75,3.875,3.5,2.75,3.125,4,3.875,3.25,3.75,3.5,2.875,3,3.125,3.25,3,2,3.125,2.5,3.625,3.875,3.375,3.75,3.5
1053,"male",3.09090909090909,3.5,3.22222222222222,3.375,3.83333333333333,4,4.125,4.125,3.5,3.125,3.25,3.375,3.25,3,3.375,2.625,2.75,2,2,2.5,2.75,3,3.5,3.75,3.25,3.875,4.125,4,3.25
1051,"female",3.36363636363636,3.3,4.33333333333333,3.875,3.33333333333333,3.5,3.5,2.875,3.375,3.375,2.875,2.875,3.375,4.875,3.25,3.625,3.875,3.375,4.375,2.875,3.75,4.125,4.125,3.375,4.25,3.875,2.375,3.75,2
1326,"male",3.21212121212121,4.1,4.33333333333333,3.625,3.5,3.625,4.25,3.375,4.125,3.125,2.875,2.75,3.625,4,3.5,3.5,3.5,3.375,3.375,2.75,3.875,3.5,4,3.75,3.875,3.875,4.25,3.5,3.375
51,"male",3.33333333333333,3.2,3.88888888888889,3.375,3.66666666666667,4.375,4.625,5,4.625,2.25,2.375,2.5,3.625,3.5,3.75,3.125,3.625,3.25,3.375,3.5,3.75,3.375,3.5,2.25,3,2.75,2.125,3.125,3.875
1073,"male",3.45454545454545,4.3,4.44444444444444,3.75,3.83333333333333,2.875,4,2.25,3.25,1.375,1.75,1.5,2,4.375,4.75,3.375,4.25,3.375,3.125,3.875,4.625,4.625,4.75,3.875,4.125,3.75,4.625,4.75,4.5
1112,"male",3.27272727272727,2.8,3.88888888888889,3.5,3.83333333333333,3.625,4,3.375,3.875,3,3.25,3.125,2.875,4,3.25,3.375,3.625,3.125,3.625,3.25,3.625,3.75,3.625,3.375,3.75,3.5,3.875,3.375,2.5
807,"male",3.36363636363636,3.5,3.88888888888889,3.375,4,4.5,4.625,3.375,4.125,2,2.125,2.125,2.375,4.375,3.875,3.625,4,1.75,3.875,3.5,4.125,4.75,4.375,3.125,3.875,3.25,2.625,3.5,3.25
477,"female",3.36363636363636,4.1,3.22222222222222,4,3.83333333333333,3.125,3.75,2.75,3.75,3.5,4.125,2.625,3.75,3.25,2.25,2.875,2.5,3.75,2.875,3.5,3.125,2.25,3.25,3.75,3.625,3.875,4,4,3.5
222,"male",3.3030303030303,4,4.22222222222222,3.75,2.83333333333333,4,4.125,2.625,3,2.125,2.25,2,3,4.125,3.5,2.75,4.25,2.5,3.125,2.75,3.125,4,4.125,3.5,4,2.875,3.375,3.25,3.5
352,"male",3.51515151515152,4.5,4.44444444444444,3.625,4.66666666666667,3.375,2.625,3.125,3.75,1.75,2.25,4.5,3.5,4.625,4.5,4.625,4.5,4.5,2.375,3.375,4.125,3.875,4.75,3.25,3.75,3.625,4.75,4,4.25
888,"female",3.27272727272727,4.3,4.22222222222222,4.375,4,2.75,4,2.5,3.5,3,3.25,3.125,3.75,4.375,3.375,4.125,4.375,3,4,2.875,4.375,2.625,4.125,4.5,3,3.75,4.5,4.25,4.125
85,"female",3.39393939393939,4,4.22222222222222,3.375,4.16666666666667,2.625,4.625,3,3,2.75,3.5,2.75,3.625,4.75,3.625,3.25,4.125,2,2.875,2.875,3.75,4.125,3.75,3,3.25,4.125,4,4.375,3.625
1340,"male",3.15151515151515,4.3,4,3.625,3.66666666666667,3,4.375,3.125,2.75,2.75,2.75,3,2.875,4.5,4.25,4.375,4.5,3.875,3.75,3.875,4.75,4.125,4.625,3.875,4.25,3.25,4,4.125,3.5
1217,"female",3.36363636363636,4.1,4.11111111111111,4,3.83333333333333,3.125,5,3.375,3.875,1.75,3.125,3,4.125,4.375,4.5,3.375,4,2.875,3.125,3.625,3.875,5,4.875,3.75,4,4.375,3.375,4.125,3.25
150,"female",3.18181818181818,3.8,4,4,4.16666666666667,4.25,3.75,3.5,2.75,2.75,3.125,3,3.625,4,4.5,3.75,4.125,3.5,3.375,3.25,3.5,3.5,3,2.625,3.875,3.375,3.25,4.375,3.75
